MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,FormalCharge,NumChiralCenters,MolarRefractivity,NumAliphaticRings,NumBindingSiteAtoms,NumWaterMolecules,MinDistCofactor,NumPhosphateContacts,NumContacts_3_5A,NumBaseCentroidContacts,BindingPocketVolume,ElectrostaticScore,LigandBurialFraction,IsHelixSite,IsLoopSite,IsJunctionSite,FracA,FracU,FracG,FracC,FracI,NumMetal_CA,MinDistMetal_CA,NumMetal_FE,MinDistMetal_FE,NumMetal_K,MinDistMetal_K,NumMetal_MG,MinDistMetal_MG,NumMetal_MN,MinDistMetal_MN,NumMetal_NA,MinDistMetal_NA,NumMetal_ZN,MinDistMetal_ZN,AvgLigandChargeMagnitude,AvgReceptorChargeMagnitude,BuriedHBondScore,ChargeRatioPosNeg,DistWeightedChargeSum,ElectrostaticComplementarity,ElectrostaticVariance,HBondSaturationIndex,IdealHBondPairCount,MaxHbondAngleScore,MaxLigandPartialCharge,MaxRepulsiveElectrostaticEnergy,MeanHbondAngleScore,MeanLigandReceptorChargeProduct,MedianHbondDistance,MinAttractiveElectrostaticEnergy,MinLigandPartialCharge,NearbyAcceptors,NearbyDonors,TotalElectrostaticMagnitude,PolarHydrophobicProximityScore,PolarSurfaceContactCount,StericClashCount,SumNegativeReceptorCharge,SumPositiveReceptorCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,NumNearbyAtoms,MeanDistanceToNearbyAtoms,MinDistanceToReceptor,MaxDistanceToReceptor,DistanceToClosestPhosphate,MonovalentMetalCount,DivalentMetalCount,DistanceToClosestMonovalent,DistanceToClosestDivalent,NumBaseResidues,LigandToReceptorCOM,LigandCoordRange,TotalReceptorPartialCharge,NetChargeBalance,AbsChargeSum,ChargeVariance,ChargeDensity,InverseDistanceSum,NearbyHBondAcceptors,NearbyHBondDonors,Residue_A,Residue_U,Residue_C,Residue_G,Residue_HOH,AffinityValue,Label,Folder,Split
595.735,-4.8129,262.28,10,14,26,0.923076923,0,12,152.4678,2,208,0,2.7e-07,46,92,5,2874.723618,0.0,0.666666667,1,0,0,0.230769231,0.230769231,0.230769231,0.307692308,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1714,0.1816,1,0.1807,-705.891,0.5552,0.0003,1000000.0,1,0.0022,0.2111,0.1037,0.0022,0.0059,3.2167,-0.0856,-0.3936,5,3,10.2497,24,1,5,-254.5,46,7.784373892,-1.313727767,7.784373892,0.113793607,0.0,542.311,595.3792429,242,0,0,0,0,0,0.975609756,1.829268293,2.536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837893765,1116.256383,40.37130376,36.47252246,23.47252246,25.80843039,19.43968282,13.89866321,10.82947962,10.82947962,7.145000024,7.145000024,4.773045945,4.773045945,-0.6,217531000000.0,21.19219831,18.26419194,11.77950993,260.2013217,0,0,0,0,0,259.5579912,0,0,0,0,0,0,0.0,0,58.44329867,12.42920116,10.0183976,4.899909731,21.41029292,105.3513884,47.00550267,0.0,0,0.0,17.15915093,0.0,0,0.0,183.3619488,14.21058886,0.0,32.10410811,4.251141988,8.47105247,0.0,0,73.24728032,0.0,0.0,31.96118449,30.94976839,19.26246487,0.0,17.51341455,18.16218229,20.43523276,48.02646351,116.8882104,0.0,1.945945107,32.56405423,0.855051011,0.0,-3.387276455,-3.673621277,0.2118568,3.595780136,41,13,15,1,1,0,0,0,15,1,1,2,2,152.4678,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4850.157451,6411.72468,7732.70262,0.627226688,0.829169955,4.135148418,0.000170957,0.778836749,0.069250225,0.590869078,212,4.373,1.849,5.985,1.849,0,0,10.0,10.0,13,5.694,54.54,-25.9,0.0,28.7,0.03295,-0.12217,4047.048,77,62,70,47,23,68,0,3.9e-05,0,1PBR_Bifunctional_aminoglycoside_derivative_6,Train
596.767,-4.9532,259.63,10,15,28,1.0,0,12,151.4534,2,202,0,7.06e-07,51,98,6,2619.187079,0.0,0.854545455,1,0,0,0.285714286,0.214285714,0.285714286,0.214285714,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1655,0.1816,1,0.1835,-704.699,0.518,0.0003,1000000.0,1,0.0014,0.2107,0.1357,0.0014,0.0037,3.2563,-0.0975,-0.3894,6,3,11.5741,27,1,6,-278.0,51,7.799586392,-1.349556376,7.799586392,0.100412519,0.066457421,540.319,596.4108774,244,0,0,0,0,0,0.829268293,1.487804878,2.048780488,14.58437144,-0.141918484,1.044915753,-2.496674726,1.023236962,-2.760010116,3.039261962,-0.845039642,1.765918307,1024.744086,41.24154725,37.77100079,23.77100079,26.16427244,20.23613877,14.20894026,11.25895112,11.25895112,7.464835933,7.464835933,5.043036304,5.043036304,-0.6,297853000000.0,20.43404189,18.26419194,11.77950993,263.4904715,0,0,0,0,0,262.8083383,0,0,0,0,0,0,0.0,0,56.15817463,0.0,8.587197943,9.799819462,22.8788679,105.3513884,60.03288992,0.0,0,0.0,22.8788679,0.0,0,0.0,182.3200368,14.21058886,0.0,32.10410811,0.0,11.29473663,0.0,0,73.24728032,0.0,0.0,31.89905893,43.33817655,25.68328649,0.0,0.0,23.89516343,15.32642457,49.418948,123.3392034,0.0,3.915392102,28.35655535,1.164251556,0.0,-3.387299295,-6.849407661,1.253718046,3.707586488,41,14,15,1,1,0,0,0,15,1,1,2,2,151.4534,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4822.233361,6558.555686,8303.279914,0.580762471,0.789875297,4.213264155,0.000163799,0.814073063,0.093823581,0.43231719,206,4.48,1.703,5.979,1.937,0,0,10.0,10.0,14,5.273,55.021,-23.8,21.836,26.2,0.03199,-0.11553,4042.214,70,67,62,48,30,62,0,3.2e-05,0,1PBR_Bifunctional_aminoglycoside_derivative_7,Train
456.914,0.0473,129.6,4,10,5,0.380952381,0,3,121.6288,1,211,0,2.03e-07,39,104,6,2426.877777,0.0,0.914285714,1,0,0,0.25,0.25,0.25,0.25,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1525,0.1814,1,0.1927,-705.185,0.6853,0.0002,1.0,1,0.0478,0.3293,0.1095,0.0478,0.004,3.1282,-0.1018,-0.3516,5,2,7.8305,29,1,5,-202.4,39,12.94428195,-0.856519456,12.94428195,0.012634914,0.0,433.73,456.1550903,167,0,0,0,0,0,1.1875,1.9375,2.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639849979,1610.892242,25.0157789,20.28562644,18.04155538,16.68444831,11.73754577,10.83234076,8.103889085,8.721102485,6.027468863,6.463904644,4.276928697,4.528905012,-0.11,94663426.28,20.11937334,9.865579585,4.569299924,190.5095142,0,0,0,0,0,190.4838523,0,0,0,0,0,0,0.0,0,18.61913779,28.40921708,0.0,34.9167919,5.917906046,31.06037436,13.59242839,57.9679967,0,0.0,25.7825926,4.794537184,0,11.60093989,44.91199274,9.589074368,63.88590275,25.68328649,0.0,4.235526235,0.0,0,16.80827719,14.38361155,0.0,39.07160068,17.44768134,40.64620556,11.61477163,24.26546827,0.0,10.40976992,15.83646613,27.19844596,6.249136025,43.37748981,0.553063032,1.565516106,0.127871667,6.707101109,3.272442356,0.323791887,1.402919822,32,4,10,1,0,1,3,4,11,1,0,1,5,112.8128,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637.132327,5764.632838,7995.449916,0.329829135,0.720989175,4.332630007,0.000273399,0.944040646,0.323350228,0.069176689,216,4.317,2.008,5.982,2.542,0,0,10.0,10.0,12,5.359,54.691,-25.2,24.147,28.0,0.03278,-0.11667,5047.574,74,65,65,48,15,83,0,5e-05,0,1PBR_DIONE_DERIVATIVE,Train
631.652,-7.2893,327.09,12,18,22,1.0,0,19,139.5956,4,195,0,4.44e-07,47,180,3,2554.09804,0.0,0.75,1,0,0,0.266666667,0.2,0.266666667,0.266666667,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1843,0.1814,5,0.156,-705.747,0.4947,0.0003,5000000.0,5,0.0245,0.2108,0.1481,0.009,0.0036,3.1635,-0.1284,-0.396,9,4,14.8785,26,5,10,-301.3,47,13.60800552,-1.942609032,13.60800552,0.01742017,0.106448593,585.284,631.3076148,252,0,0,0,0,0,0.720930233,1.465116279,2.139534884,14.59278359,-0.141919317,1.04428021,-2.538107874,0.963873396,-2.778814933,2.798490211,-0.845147117,1.757152244,1273.705668,44.58432852,39.42644925,22.42644925,28.56164925,21.03952513,13.70965114,11.18647149,11.18647149,8.347765879,8.347765879,5.834945845,5.834945845,-0.79,5214390000000.0,18.52252453,14.75037189,7.138423202,271.1877402,0,0,0,0,0,270.1620581,0,0,0,0,0,0,0.0,0,83.03199255,0.0,10.0183976,0.0,34.51649092,122.8366567,19.75852033,0.0,0,0.0,28.59858488,4.526116353,0,0.0,175.5335887,28.62579808,5.917906046,12.84164325,0.0,14.11842078,0.0,0,142.0922614,4.526116353,0.0,35.0194065,0.0,0.0,0.0,0.0,0.0,20.26790788,68.25636592,177.3282465,0.0,3.800005743,33.14804552,0.460984065,-0.949312639,-6.29589183,-24.12330773,-2.035436257,0.0,43,17,18,2,2,0,0,0,19,2,2,4,4,139.5956,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4301.353873,6578.949121,7840.557211,0.548603085,0.839092037,3.941832913,0.000195076,0.836082924,0.110166473,0.505882566,200,4.202,1.435,5.97,1.954,0,0,10.0,10.0,15,6.621,55.448,-24.2,22.539,25.8,0.03046,-0.121,5045.842,72,60,76,34,28,57,0,1.1e-06,0,1PBR_Deoxy_fluoro_paromomycin,Train
568.086,-2.64845,210.59,7,12,11,0.384615385,0,4,156.1833,2,213,0,7.02e-07,46,148,4,3015.253451,0.0,0.823529412,1,0,0,0.235294118,0.176470588,0.294117647,0.294117647,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1456,0.1814,6,0.1727,-705.791,0.5205,0.0003,6000000.0,6,0.0549,0.2932,0.1423,0.0258,0.0024,3.292,-0.1201,-0.5057,6,6,10.7515,27,6,9,-266.35,46,12.9900511,-0.741158941,12.9900511,0.036102528,0.207491482,533.814,567.258547,212,0,0,0,0,0,0.925,1.5,2.025,14.42207182,-0.141921889,1.181543633,-2.442113657,1.316226188,-2.696251229,4.164496581,-0.759750224,1.538969802,1581.434491,37.14517093,32.20730425,21.9632332,24.15801385,17.53399037,13.0315706,9.819754639,10.25619042,6.464192516,6.716168831,4.642304192,4.76829235,-0.23,116361000000.0,19.92790807,14.03736244,8.230241021,252.5671251,0,0,0,0,0,252.4193238,0,0,0,0,0,0,0.0,0,25.45296582,17.50811962,0.0,35.37138173,22.8788679,37.00900656,26.17902562,88.01995651,0,0.0,48.45043017,0.0,0,11.60093989,71.16219632,4.794537184,88.01995651,14.2728429,0.0,14.11842078,0.0,0,30.07454305,4.794537184,0.0,79.55342259,33.21131457,5.309813353,42.46456948,9.799819462,0.0,14.95193556,32.25936852,87.92870956,5.915067142,29.62832437,6.456369441,2.009558737,-1.342102955,6.801553067,0.338910117,0.208054962,0.0,40,11,13,0,2,2,1,3,14,0,2,2,5,145.7948,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,2,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359.925939,15606.38712,18190.33882,0.239683602,0.857949226,5.917127551,0.000196781,0.970851055,0.445680764,0.183261823,218,4.371,1.415,5.999,1.415,0,0,10.0,10.0,17,5.601,60.078,-25.7,24.527,27.7,0.03092,-0.11789,5047.064,76,63,58,38,36,81,0,7e-06,0,1PBR_Diamino_piperidinyl_triazine_1,Train
583.701,-2.64379,210.59,7,12,11,0.333333333,0,4,168.6793,2,228,0,3.21e-07,49,157,5,3231.126838,0.0,0.814814815,1,0,0,0.25,0.1875,0.3125,0.25,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1388,0.1816,5,0.1759,-706.154,0.551,0.0003,5000000.0,5,0.0693,0.2931,0.1662,0.0265,0.0022,3.1705,-0.1474,-0.5071,7,3,10.9976,25,5,8,-278.55,49,13.43054004,-0.752583488,13.43054004,0.008223591,0.171939277,546.405,583.3131694,224,0,0,0,0,0,0.813953488,1.348837209,1.88372093,14.19141048,-0.141921889,1.175209693,-2.442090801,1.30299118,-2.69625115,4.478611621,-0.759750224,1.32642316,1846.425722,38.84384155,34.06139059,23.06139059,25.7304935,18.83902507,13.95864082,10.87274991,10.87274991,7.366299237,7.366299237,5.376885676,5.376885676,-0.52,715218000000.0,21.37210384,14.49413333,8.258531085,264.9455234,0,0,0,0,0,264.7673002,0,0,0,0,0,0,0.0,0,25.45296582,5.907179729,0.0,35.37138173,22.8788679,37.00900656,26.17902562,111.9688728,0,0.0,48.45043017,0.0,0,0.0,71.16219632,4.794537184,111.9688728,14.2728429,0.0,14.11842078,0.0,0,30.07454305,4.794537184,0.0,79.55342259,28.18868126,16.08226178,24.26546827,34.06528774,12.13273414,14.95193556,20.65842863,88.15124027,0.0,30.26694025,7.716988965,2.364082498,-0.950585471,13.25783461,0.375402978,0.318095903,0.0,43,11,13,0,2,3,1,4,13,0,2,2,6,156.0848,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,2,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4292.083697,18460.72922,19559.15875,0.21944112,0.943840656,6.160229958,0.000219903,0.975625745,0.48599668,0.25543147,232,4.464,0.983,5.997,2.273,0,0,10.0,10.0,16,6.055,58.782,-28.2,26.84,31.0,0.03281,-0.12155,4051.386,83,68,78,36,54,60,0,2e-09,1,1PBR_Diamino_piperidinyl_triazine_2,Train
571.69,-2.78469,210.59,7,12,15,0.310344828,0,2,166.2203,1,185,0,2.32e-07,51,118,5,2519.719134,0.0,0.905660377,1,0,0,0.266666667,0.2,0.266666667,0.266666667,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1405,0.1816,2,0.2019,-704.601,0.5469,0.0003,2000000.0,2,0.0321,0.2931,0.1581,0.0168,0.0023,3.1086,-0.1195,-0.5071,4,1,9.2121,23,2,7,-252.6,51,13.40439492,-0.755406215,13.40439492,0.004437029,0.143618267,534.394,571.3131694,220,0,0,0,0,0,1.0,1.69047619,2.357142857,14.19137489,-0.141916198,1.171705158,-2.429715486,1.282856844,-2.692266617,4.28263053,-0.75851258,1.478084233,1820.662703,38.39624779,33.61379683,22.61379683,25.24733025,18.32208966,13.44170541,9.858679456,9.858679456,6.699710675,6.699710675,4.720348194,4.720348194,-0.52,330070000000.0,21.30739609,15.65744719,8.593101986,259.5864124,0,0,0,0,0,259.3523097,0,0,0,0,0,0,0.0,0,25.45296582,5.907179729,0.0,35.37138173,22.8788679,18.50450328,39.26853844,111.9688728,0,0.0,48.45043017,0.0,0,0.0,72.16802748,4.794537184,111.9688728,7.85202128,0.0,14.11842078,0.0,0,17.99086139,4.794537184,0.0,86.22211378,28.18868126,16.08226178,29.165378,29.165378,12.13273414,14.95193556,20.65842863,86.56693536,0.0,30.01765265,7.68533126,2.231365106,-1.00836196,14.64198293,0.184368156,0.014059829,0.0,42,11,13,0,1,3,1,4,13,0,1,1,5,153.6258,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899.246828,14967.20228,16634.63311,0.174289797,0.89976149,5.623557617,0.000310343,0.984694403,0.566360957,0.146094632,189,4.458,1.285,5.979,2.044,0,0,10.0,10.0,15,6.929,60.766,-23.1,21.72,25.1,0.03284,-0.12222,4041.724,67,60,52,46,18,69,0,1e-05,0,1PBR_Diamino_piperidinyl_triazine_3,Stratified
322.421,-4.16653,175.25,5,10,7,0.769230769,0,4,89.801,2,180,0,9.57e-07,38,85,4,2471.978024,0.0,0.818181818,1,0,0,0.285714286,0.214285714,0.214285714,0.285714286,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1549,0.1814,0,0.22,-304.73,0.5201,0.0002,0.0,0,0.0,0.2316,0.1249,0.0,0.0028,0.0,-0.0966,-0.3676,3,2,7.0883,22,0,4,-172.7,38,7.615865257,-0.640885685,7.615865257,0.02664777,0.381602503,296.213,322.2341908,128,0,0,0,0,0,0.739130435,1.173913043,1.52173913,13.15151445,-0.141921889,0.758001985,-2.441695009,0.567926495,-2.696616113,2.855341294,-0.759750224,1.963118065,700.0759753,24.4468648,22.52417772,12.52417772,15.45530525,12.04829008,7.576154127,6.132074613,6.132074613,3.978531676,3.978531676,3.045695344,3.045695344,-0.4,13442377.06,8.807724949,7.232495897,4.365087114,149.577498,0,0,0,0,0,148.5018107,0,0,0,0,0,0,0.0,0,14.11842078,0.0,0.0,24.75175502,28.59858488,37.00900656,26.17902562,17.84501784,0,0.0,43.55052044,0.0,0,0.0,60.1462084,0.0,17.84501784,12.84164325,0.0,14.11842078,0.0,0,24.16736332,0.0,0.0,62.58540369,22.8788679,0.0,0.0,9.799819462,0.0,14.95193556,14.11842078,76.14433828,0.0,15.77960632,0.0,2.195843142,-0.26914966,-2.56354274,0.483067793,0.563170194,0.0,23,10,10,0,2,0,1,1,10,0,2,2,3,84.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253.208426,3587.259367,4459.220682,0.281037543,0.804458811,3.896284553,0.000641919,0.959696775,0.381263255,0.202679695,183,4.336,1.993,5.995,2.15,0,0,10.0,10.0,14,5.96,53.722,-20.4,19.679,22.4,0.03118,-0.11148,3041.04,60,58,70,29,16,65,0,9.2e-05,0,1PBR_Diamino_piperidinyl_triazine_4,Train
391.528,-4.17373,173.29,6,11,8,0.823529412,0,5,110.286,3,169,0,2.25e-07,31,98,4,2090.761646,0.0,0.868421053,1,0,0,0.285714286,0.214285714,0.285714286,0.214285714,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1436,0.1814,0,0.1657,-304.739,0.5453,0.0002,0.0,0,0.0,0.2316,0.1185,0.0,0.0043,0.0,-0.0904,-0.35,6,2,6.6926,23,0,5,-187.1,31,8.71361552,-0.626345608,8.71361552,0.006536281,0.316849879,358.264,391.2920401,156,0,0,0,0,0,0.928571429,1.464285714,1.892857143,14.17395129,-0.141921889,0.943857177,-2.442957967,0.859324925,-2.696370937,3.536986997,-0.759750224,1.716954925,844.4358952,27.72288568,25.67006193,15.67006193,17.92163175,14.25544108,9.783305129,7.83346048,7.83346048,5.236861382,5.236861382,3.944009757,3.944009757,-0.44,238090285.5,11.8178769,9.14479612,5.17927357,179.791269,0,0,0,0,0,178.9538957,0,0,0,0,0,0,0.0,0,14.11842078,0.0,0.0,35.37138173,22.8788679,49.47166901,39.26853844,17.84501784,0,0.0,48.45043017,0.0,0,0.0,79.27756204,0.0,17.84501784,19.26246487,0.0,14.11842078,0.0,0,24.16736332,0.0,0.0,62.90752754,42.38920234,5.309813353,5.309813353,9.799819462,0.0,14.95193556,14.11842078,78.62380029,0.0,16.89871433,2.489455254,2.158024887,0.260714286,-2.85056195,1.075911914,1.510607651,0.0,28,10,11,0,3,0,1,1,11,0,3,3,4,104.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509.275039,3751.033119,5437.312831,0.461491755,0.689868918,3.984804096,0.000274928,0.887144498,0.189410173,0.252930281,172,4.346,1.331,5.992,1.808,0,0,10.0,10.0,14,5.446,55.688,-19.2,18.189,21.2,0.03045,-0.11163,3039.652,58,56,63,31,18,57,0,3.6e-05,0,1PBR_Diamino_piperidinyl_triazine_5,Train
428.545,-2.99449,170.49,5,11,9,0.55,0,4,121.6653,2,175,0,2.24e-07,36,126,4,2283.787389,0.0,0.925,1,0,0,0.333333333,0.166666667,0.333333333,0.166666667,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1441,0.1816,3,0.1757,-704.756,0.5175,0.0002,3000000.0,3,0.0543,0.2333,0.1783,0.0232,0.0031,3.0249,-0.1222,-0.4968,8,5,7.3393,23,3,6,-204.9,36,8.764158321,-0.640342481,8.764158321,0.063031463,0.409843738,396.289,428.2760556,168,0,0,0,0,0,0.870967742,1.35483871,1.774193548,14.19141048,-0.141921889,1.05067827,-2.442072751,0.972596581,-2.696251053,4.151287715,-0.759750224,1.759962708,1030.385896,29.13709924,26.24182709,17.24182709,18.95963655,14.25842292,10.23350057,7.941903308,7.941903308,5.280054189,5.280054189,3.867921943,3.867921943,-0.44,569117115.4,14.74208703,10.65950761,6.329267893,194.860024,0,0,0,0,0,194.2290919,0,0,0,0,0,0,0.0,0,17.44344166,0.0,0.0,30.06156838,22.8788679,37.00900656,33.28882316,53.54738422,0,0.0,43.14061682,0.0,0,0.0,67.25600594,4.736862954,53.54738422,12.84164325,0.0,12.7065787,0.0,0,24.16736332,0.0,0.0,56.86568671,34.31576601,5.309813353,7.109797541,34.06528774,0.0,14.95193556,17.44344166,76.20956655,0.0,16.87867215,0.997083806,2.564958528,0.739215749,4.11124309,0.497757899,0.636725063,1.531443831,31,9,11,0,2,1,1,2,11,0,2,2,4,114.2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.629398,5402.680302,7831.684176,0.404591059,0.689849103,4.498063501,0.000217712,0.914497717,0.242587828,0.169934036,179,4.189,1.873,5.988,2.699,0,0,10.0,10.0,12,5.864,56.182,-22.2,21.017,24.2,0.03222,-0.12402,4041.253,66,57,75,28,27,45,0,2.1e-05,0,1PBR_Diamino_piperidinyl_triazine_6,Train
